1.27e-05
0.0002972
0.000282
0.0002865
0.0002885
0.0002855
0.0002816
0.0002774
0.0003763
0.0003465
0.0003354
0.0005326
0.0005295
0.00052
0.0005764
0.0005166
0.0005127
0.0005882
0.0005372
0.000512
0.000544
0.0009405
0.0009777
0.0011745
0.0010497
0.0009612
0.0009905
0.0010722
0.0013258
0.0012904
0.0009863
0.0034057
0.0040763
0.0035316
0.0322693
0.0034541
0.0035981
0.0033792
0.0058566
0.0033798
0.0036785
0.0070675
0.0080274
0.0069028
0.0084173
0.007188
0.0079525
0.0079453
0.0069613
0.0078465
0.0073873
0.0157145
0.01614
0.0151821
0.015372
0.0148836
0.0150958
0.0153572
0.0152077
0.0148192
0.0154283
0.0281283
0.0262974
0.0250853
0.0257471
0.0263811
0.0277878
0.0263761
0.0240899
0.0247955
0.0252162
0.0602134
0.0665047
0.0614753
0.055795
0.0540367
0.0543766
0.0562126
0.0555752
0.05574
0.0554568
0.111691
0.112628
0.110524
0.117109
0.113369
0.111544
0.112437
0.112111
0.112474
0.114231
0.405904
0.393431
0.400173
0.392307
0.388908
0.391406
0.386281
0.386827
0.394948
0.398933
0.821994
0.792724
0.78864
0.781529
0.805274
0.800632
0.794437
0.791554
0.806101
0.791243
11.4389
11.4123
11.3676
11.5696
11.411
11.4152
11.4193
11.6136
11.347
11.4825
